mean_letter_height,std_letter_height,mean_letter_width,std_letter_width,letter_height_cv,proportion_consistency_std,letter_spacing,word_spacing,stroke_length_total,corner_count,corner_density,num_components,total_ink_area,component_density,horizontal_regularity_baseline_std,vertical_regularity_height_std,margin_alignment_std,slant_angle_deg,label,source
29.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,1014.5268894189991,6,0.008571428559183674,1,700.0,0.0014285714265306123,0.0,0.0,0.0,120.72708129882812,0,Gambo
29.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,913.7224406027444,4,0.005442176863343977,1,735.0,0.0013605442158359942,0.0,0.0,0.0,114.71248626708984,0,Gambo
20.0,10.0,20.5,9.5,0.4999999750000012,0.04999996166667159,-20.0,-20.0,1202.5644683700414,7,0.009790209776517188,2,715.0,0.0027972027932906254,0.07706587796694607,10.0,5.0,89.92169952392578,0,Gambo
28.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,940.638995702519,6,0.00943396224931767,1,636.0,0.001572327041552945,0.0,0.0,0.0,126.47955322265625,0,Gambo
28.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,1017.5901731890311,6,0.009884678731656212,1,607.0,0.0016474464552760355,0.0,0.0,0.0,121.4235610961914,0,Gambo
29.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,1083.5911710062367,6,0.00863309351275814,1,695.0,0.0014388489187930232,0.0,0.0,0.0,92.34043884277344,0,Gambo
30.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,1150.5589078425405,7,0.010057471249917427,1,696.0,0.001436781607131061,0.0,0.0,0.0,-41.52823257446289,0,Gambo
18.5,10.5,18.0,11.0,0.5675675368882412,0.06250003744611443,-22.0,-22.0,1073.6138240507667,6,0.008746355672381407,2,686.0,0.002915451890793802,0.138971221781852,10.5,3.5,58.985538482666016,0,Gambo
30.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,1085.5308729366009,7,0.009383378003507536,1,746.0,0.001340482571929648,0.0,0.0,0.0,132.4136962890625,0,Gambo
28.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,937.6375472088322,5,0.00766871164467989,1,652.0,0.0015337423289359781,0.0,0.0,0.0,129.92567443847656,0,Gambo
17.5,12.5,18.0,12.0,0.7142856734693901,0.09999989666669012,-19.0,-19.0,1049.6585924973674,5,0.006640106232881665,2,753.0,0.0026560424931526662,0.03776004900862681,12.5,5.5,49.815895080566406,0,Gambo
30.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,994.5069198661324,6,0.0077720207153212165,1,772.0,0.0012953367858868695,0.0,0.0,0.0,-29.672260284423828,0,Gambo
13.666666666666666,11.556623882239812,14.666666666666666,10.96458946893235,0.8456065636560914,0.421929602772209,-16.1,-9.6,1052.6054074432259,4,0.0054869684424047075,3,729.0,0.0041152263318035304,0.2890240433598079,11.556623882239812,5.2493385826745405,107.46973419189453,0,Gambo
20.0,9.0,18.5,10.5,0.4499999775000011,0.13636365218010588,-23.0,-23.0,1009.5336873203944,4,0.005714285706122449,2,700.0,0.0028571428530612245,0.003886184816707233,9.0,3.0,-40.5091552734375,0,Gambo
30.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,1002.5067361869837,6,0.007566204277974522,1,793.0,0.001261034046329087,0.0,0.0,0.0,39.671329498291016,0,Gambo
30.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,1026.4939483681915,6,0.0077519379744807005,1,774.0,0.00129198966241345,0.0,0.0,0.0,3.5111145973205566,0,Gambo
29.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,992.5576745614115,5,0.007032348794609918,1,711.0,0.0014064697589219835,0.0,0.0,0.0,-7.310433864593506,0,Gambo
29.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,1095.5918740801687,7,0.010494752607953893,1,667.0,0.001499250372564842,0.0,0.0,0.0,107.6894302368164,0,Gambo
17.0,12.0,18.0,11.0,0.7058823114186875,0.19999987724140672,-22.0,-22.0,1108.667790155284,8,0.013008130060149382,2,615.0,0.0032520325150373454,0.15170612807636474,12.0,3.5,51.78378677368164,0,Gambo
18.5,10.5,17.5,11.5,0.5675675368882412,0.1250000296336154,-16.0,-16.0,938.7248398387127,5,0.007052186167768426,2,709.0,0.0028208744671073703,0.1270223909242358,10.5,6.5,111.51210021972656,0,Gambo
30.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,1046.6336567175028,5,0.0066666666577777775,1,750.0,0.0013333333315555555,0.0,0.0,0.0,130.04629516601562,0,Gambo
29.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,959.5595977551648,4,0.005698005689888881,1,702.0,0.0014245014224722203,0.0,0.0,0.0,130.4170684814453,0,Gambo
18.0,10.0,20.5,7.5,0.5555555246913597,0.31249991629465507,-21.0,-21.0,1089.5837744794458,7,0.012455515992072036,2,562.0,0.0035587188548777244,0.17631275499642168,10.0,3.5,107.55976867675781,0,Gambo
30.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,1152.6097667305357,6,0.007926023767601025,1,757.0,0.0013210039612668377,0.0,0.0,0.0,68.63340759277344,0,Gambo
30.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,987.7208231710871,5,0.006410256402038132,1,780.0,0.0012820512804076266,0.0,0.0,0.0,124.13995361328125,0,Gambo
29.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,1005.5447100786116,4,0.0057061340860112214,1,701.0,0.0014265335215028054,0.0,0.0,0.0,-36.844608306884766,0,Gambo
18.5,11.5,17.5,12.5,0.6216215880204546,0.14285717721087765,-17.0,-17.0,952.6839980041649,4,0.00509554139478275,2,785.0,0.002547770697391375,0.12454232423233175,11.5,6.5,105.6439437866211,0,Gambo
30.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,1152.596334138281,6,0.008287292806233021,1,724.0,0.0013812154677055035,0.0,0.0,0.0,115.41802215576172,0,Gambo
19.5,8.5,18.0,10.0,0.43589741354372236,0.13636365156434233,-20.0,-20.0,1044.5742393365795,7,0.011345218782260585,2,617.0,0.0032414910806458815,0.043110320302521904,8.5,4.0,112.69406127929688,0,Gambo
15.333333333333334,10.402991022884823,13.666666666666666,11.614167593456232,0.6784558920279737,0.2618913821902104,-14.8,-2.799999999999999,1129.5192045103652,6,0.008595988526366779,3,698.0,0.0042979942631833894,0.10481451902438133,10.402991022884823,5.734883511361751,119.34025573730469,0,Gambo
30.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,1100.528638354697,5,0.007092198571500428,1,705.0,0.0014184397143000855,0.0,0.0,0.0,-42.227760314941406,0,Gambo
18.5,11.5,18.5,11.5,0.6216215880204546,5.476189512965135e-08,-14.0,-14.0,1099.5979269558009,6,0.007722007712069488,2,777.0,0.0025740025706898293,0.1322354671928744,11.5,8.0,-41.49915313720703,0,Gambo
30.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,914.7071892036083,3,0.003792667504686893,1,791.0,0.0012642225015622977,0.0,0.0,0.0,114.68721771240234,0,Gambo
30.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,1019.6369805071627,6,0.007802340692064576,1,769.0,0.001300390115344096,0.0,0.0,0.0,62.35902404785156,0,Gambo
30.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,1176.6008081909451,8,0.012232415883436673,1,654.0,0.001529051985429584,0.0,0.0,0.0,31.726486206054688,0,Gambo
28.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,870.739317442145,6,0.009077155810775861,1,661.0,0.001512859301795977,0.0,0.0,0.0,52.968814849853516,0,Gambo
29.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,971.6194703282064,5,0.007072135775004052,1,707.0,0.0014144271550008101,0.0,0.0,0.0,133.62750244140625,0,Gambo
30.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,915.6484347468406,4,0.005012531322039435,1,798.0,0.0012531328305098587,0.0,0.0,0.0,96.64385986328125,0,Gambo
29.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,1053.5504851571627,6,0.008733624441435772,1,687.0,0.0014556040735726288,0.0,0.0,0.0,131.24789428710938,0,Gambo
20.0,10.0,18.5,11.5,0.4999999750000012,0.15000001833333038,-21.0,-21.0,1098.6367128590991,6,0.008064516118192856,2,744.0,0.0026881720393976184,0.06789012177934649,10.0,4.5,118.1862564086914,0,Gambo
18.0,12.0,21.5,8.5,0.6666666296296316,0.5833331694444739,-23.0,-23.0,1137.5648910796535,7,0.01001430613731859,2,699.0,0.0028612303249481684,0.12871339808808457,12.0,3.5,68.2281723022461,0,Gambo
23.0,6.0,19.5,9.5,0.2608695538752368,0.2058823530008348,-20.0,-20.0,1028.6288140770844,5,0.007102272717184272,2,704.0,0.0028409090868737087,0.024858720287837234,6.0,4.5,95.50419616699219,0,Gambo
18.0,12.0,19.0,11.0,0.6666666296296316,0.16666657222224018,-19.0,-19.0,1074.5992363369792,6,0.008264462798533798,2,726.0,0.002754820932844599,0.108110155437375,12.0,5.5,124.10726165771484,0,Gambo
29.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,1032.5161296494043,6,0.008595988526366779,1,698.0,0.001432664754394463,0.0,0.0,0.0,-44.217613220214844,0,Gambo
28.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,998.6207302779399,6,0.00940438869999312,1,638.0,0.0015673981166655201,0.0,0.0,0.0,79.98640441894531,0,Gambo
30.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,1020.4831560912136,7,0.009162303652928921,1,764.0,0.0013089005218469888,0.0,0.0,0.0,134.1795196533203,0,Gambo
30.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,1097.6745353949666,7,0.009497964708957985,1,737.0,0.0013568521012797122,0.0,0.0,0.0,-41.835792541503906,0,Gambo
29.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,962.6941694526033,5,0.006784260506398561,1,737.0,0.0013568521012797122,0.0,0.0,0.0,109.27326965332031,0,Gambo
29.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,957.6877900575715,4,0.005502063266159473,1,727.0,0.0013755158165398682,0.0,0.0,0.0,129.43569946289062,0,Gambo
30.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,1099.5530900530832,7,0.009562841516990654,1,732.0,0.0013661202167129505,0.0,0.0,0.0,69.46794128417969,0,Gambo
16.5,11.5,17.5,10.5,0.6969696547291118,0.19999987785717027,-17.0,-17.0,1038.5713303063537,6,0.010398613500175713,2,577.0,0.003466204500058571,0.152393490983618,11.5,5.5,57.487369537353516,0,Gambo
29.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,944.4815165043885,5,0.007092198571500428,1,705.0,0.0014184397143000855,0.0,0.0,0.0,-22.86073875427246,0,Gambo
19.0,11.0,19.0,11.0,0.5789473379501401,4.583332602337009e-08,-19.0,-19.0,1029.6921346512645,5,0.006587615274588122,2,759.0,0.002635046109835249,0.15981315843686197,11.0,5.5,118.05235290527344,0,Gambo
30.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,1127.5589278455477,6,0.007947019857023814,1,755.0,0.0013245033095039692,0.0,0.0,0.0,117.44589233398438,0,Gambo
30.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,1102.631457476619,8,0.010723860575437184,1,746.0,0.001340482571929648,0.0,0.0,0.0,90.2082748413086,0,Gambo
30.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,1063.6415791876134,5,0.0066489361613710956,1,752.0,0.0013297872322742192,0.0,0.0,0.0,134.3925323486328,0,Gambo
17.0,12.0,18.0,11.0,0.7058823114186875,0.19999987724140672,-17.0,-17.0,1077.5945600567934,7,0.010263929603718578,2,682.0,0.0029325513153481654,0.15145204779946875,12.0,6.0,94.67339324951172,0,Gambo
30.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,1123.5970011405063,5,0.006802721079179971,1,735.0,0.0013605442158359942,0.0,0.0,0.0,25.692472457885742,0,Gambo
18.0,11.0,19.0,10.0,0.6111110771604957,0.14285706826179995,-18.0,-18.0,1097.6086288402362,7,0.010355029570480725,2,676.0,0.0029585798772802075,0.10954392770538668,11.0,5.5,87.77079772949219,0,Gambo
18.5,10.5,17.0,12.0,0.5675675368882412,0.18750002182111636,-16.0,-16.0,917.7551158665874,4,0.005442176863343977,2,735.0,0.0027210884316719885,0.1279525659468498,10.5,6.5,102.4299545288086,0,Gambo
28.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,951.5775757513188,6,0.009302325566973139,1,645.0,0.0015503875944955232,0.0,0.0,0.0,-42.440940856933594,0,Gambo
30.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,910.5826393546432,5,0.006082725053427342,1,822.0,0.0012165450106854684,0.0,0.0,0.0,37.51827621459961,0,Gambo
28.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,1055.6880294662385,6,0.010016694474095669,1,599.0,0.0016694490790159448,0.0,0.0,0.0,130.61788940429688,0,Gambo
29.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,974.6620419474789,5,0.007153075812370421,1,699.0,0.0014306151624740842,0.0,0.0,0.0,112.65974426269531,0,Gambo
29.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,1063.6437300776527,7,0.010385756661148729,1,674.0,0.001483679523021247,0.0,0.0,0.0,133.88577270507812,0,Gambo
18.0,12.0,19.5,10.5,0.6666666296296316,0.24999989166668696,-21.0,-21.0,1289.5832195935204,10,0.01689189186335829,2,592.0,0.0033783783726716583,0.11643302135693176,12.0,4.5,129.5483856201172,0,Gambo
18.0,12.0,18.5,11.5,0.6666666296296316,0.08333325277779341,-21.0,-21.0,1089.6367677461524,4,0.005442176863343977,2,735.0,0.0027210884316719885,0.09886942478878817,12.0,4.5,127.01795959472656,0,Gambo
18.0,12.0,17.5,12.5,0.6666666296296316,0.08333338611110014,-14.0,-14.0,1199.6808695541786,7,0.010159651654340128,2,689.0,0.0029027576155257508,0.14039425004769907,12.0,8.0,-43.53207778930664,0,Gambo
28.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,1036.5898334614335,7,0.012259194374327155,1,571.0,0.0017513134820467365,0.0,0.0,0.0,114.75653076171875,0,Gambo
28.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,887.5100555312611,5,0.007374631257559541,1,678.0,0.0014749262515119082,0.0,0.0,0.0,-43.23832321166992,0,Gambo
29.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,1095.5748545292358,6,0.009036144564704602,1,664.0,0.0015060240941174336,0.0,0.0,0.0,120.91571807861328,0,Gambo
29.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,871.7655869402132,3,0.004005340448591001,1,749.0,0.001335113482863667,0.0,0.0,0.0,122.64834594726562,0,Gambo
30.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,998.7929144475866,4,0.005242463951189431,1,763.0,0.0013106159877973578,0.0,0.0,0.0,124.47945404052734,0,Gambo
30.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,914.6534336079653,4,0.004920049194440284,1,813.0,0.001230012298610071,0.0,0.0,0.0,65.958740234375,0,Gambo
29.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,936.6971667917358,4,0.005509641865689198,1,726.0,0.0013774104664222996,0.0,0.0,0.0,127.18843078613281,0,Gambo
28.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,890.5089267608759,4,0.006097560966314693,1,656.0,0.0015243902415786733,0.0,0.0,0.0,-36.987117767333984,0,Gambo
30.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,941.6297356719348,4,0.004993757796512162,1,801.0,0.0012484394491280406,0.0,0.0,0.0,128.44296264648438,0,Gambo
29.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,1095.577930308847,6,0.009090909077134987,1,660.0,0.001515151512855831,0.0,0.0,0.0,126.83488464355469,0,Gambo
30.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,1161.5495511227473,6,0.007926023767601025,1,757.0,0.0013210039612668377,0.0,0.0,0.0,-43.03756332397461,0,Gambo
29.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,993.5513272228472,7,0.010057471249917427,1,696.0,0.001436781607131061,0.0,0.0,0.0,-40.57269287109375,0,Gambo
30.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,1128.5730350815331,5,0.006934812750437153,1,721.0,0.0013869625500874305,0.0,0.0,0.0,119.29138946533203,0,Gambo
30.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,920.763027777482,6,0.007614213188306836,1,788.0,0.0012690355313844726,0.0,0.0,0.0,114.53324127197266,0,Gambo
28.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,1010.5847619240396,7,0.011111111093474426,1,630.0,0.001587301584782061,0.0,0.0,0.0,59.80332946777344,0,Gambo
30.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,920.7797036995302,3,0.00377358490091373,1,795.0,0.0012578616336379098,0.0,0.0,0.0,108.65480041503906,0,Gambo
18.0,10.0,18.5,9.5,0.5555555246913597,0.0624999475446511,-18.0,-18.0,1023.5887463798937,6,0.009724473241937644,2,617.0,0.0032414910806458815,0.06247465586248383,10.0,5.0,10.077399253845215,0,Gambo
28.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,996.6116043810689,7,0.011456628459154454,1,611.0,0.0016366612084506363,0.0,0.0,0.0,132.02474975585938,0,Gambo
28.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,1000.552921074172,8,0.012841091472165183,1,623.0,0.0016051364340206478,0.0,0.0,0.0,41.893714904785156,0,Gambo
19.0,11.0,19.0,11.0,0.5789473379501401,4.583332602337009e-08,-17.0,-17.0,1160.6045763189736,6,0.008298755175243769,2,723.0,0.0027662517250812563,0.10794481977912367,11.0,6.5,118.73854064941406,0,Gambo
28.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,959.5150489716002,5,0.0079999999872,1,625.0,0.00159999999744,0.0,0.0,0.0,-42.65334701538086,0,Gambo
30.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,1271.6326073334687,8,0.011331444743156593,1,706.0,0.0014164305928945741,0.0,0.0,0.0,118.7734603881836,0,Gambo
17.5,12.5,19.0,11.0,0.7142856734693901,0.2999998566666981,-17.0,-17.0,1177.5853638557185,7,0.010638297856172799,2,658.0,0.0030395136731922283,0.12466180664656223,12.5,6.5,116.00011444091797,0,Gambo
20.0,10.0,20.5,9.5,0.4999999750000012,0.04999996166667159,-20.0,-20.0,1161.5904928223404,7,0.010101010086434329,2,693.0,0.0028860028818383796,0.038410892740349985,10.0,5.0,119.40977478027344,0,Gambo
30.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,1035.6399884410262,6,0.00807537011026195,1,743.0,0.001345895018376992,0.0,0.0,0.0,114.98013305664062,0,Gambo
17.0,13.0,20.5,9.5,0.7647058373702448,0.8749996729167521,-21.0,-21.0,1120.5226868154539,6,0.008595988526366779,2,698.0,0.002865329508788926,0.0777670869431744,13.0,4.5,-39.14826965332031,0,Gambo
29.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,1055.6222048645586,5,0.007215007204595949,1,693.0,0.0014430014409191898,0.0,0.0,0.0,128.3407745361328,0,Gambo
28.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,985.6006116668451,6,0.009273570310241777,1,647.0,0.0015455950517069628,0.0,0.0,0.0,123.13108825683594,0,Gambo
29.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,937.7032730089177,5,0.007153075812370421,1,699.0,0.0014306151624740842,0.0,0.0,0.0,119.43109893798828,0,Gambo
28.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,985.6009825686699,6,0.010033444799275176,1,598.0,0.001672240799879196,0.0,0.0,0.0,39.66752243041992,0,Gambo
30.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,1055.6208137531805,5,0.006435006426724573,1,777.0,0.0012870012853449147,0.0,0.0,0.0,112.98052215576172,0,Gambo
30.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,1271.537479243608,11,0.01880341877127621,1,585.0,0.0017094017064796553,0.0,0.0,0.0,134.67112731933594,0,Gambo
28.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,981.6241899983121,6,0.009478672970807784,1,633.0,0.001579778828467964,0.0,0.0,0.0,129.91175842285156,0,Gambo
30.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,996.6659519372424,6,0.007594936699246916,1,790.0,0.0012658227832078193,0.0,0.0,0.0,92.27896118164062,0,Gambo
22.0,7.0,22.5,6.5,0.3181818037190089,0.03333331501915887,-23.0,-23.0,1173.5486014768157,7,0.010309278335332432,2,679.0,0.0029455080958092662,0.007427138795206052,7.0,3.0,49.39116287231445,0,Gambo
29.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,953.4908403720686,3,0.0042075736266373445,1,713.0,0.001402524542212448,0.0,0.0,0.0,10.88426685333252,0,Gambo
28.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,1022.5738343079106,7,0.010937499982910156,1,640.0,0.0015624999975585939,0.0,0.0,0.0,73.75553894042969,0,Gambo
30.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,1060.6806701375583,5,0.0066666666577777775,1,750.0,0.0013333333315555555,0.0,0.0,0.0,133.18084716796875,0,Gambo
28.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,930.5286698752637,4,0.006033182494670916,1,663.0,0.001508295623667729,0.0,0.0,0.0,-39.424434661865234,0,Gambo
30.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,1085.6606073329367,5,0.006527415135081704,1,766.0,0.0013054830270163406,0.0,0.0,0.0,71.5188980102539,0,Gambo
20.0,10.0,19.0,11.0,0.4999999750000012,0.10000002333332986,-17.0,-17.0,1019.5747624514382,6,0.007653061214728238,2,784.0,0.0025510204049094126,0.03631993424246415,10.0,6.5,130.115234375,0,Gambo
29.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,1029.6743426891903,7,0.010432190744512383,1,671.0,0.001490312963501769,0.0,0.0,0.0,58.20973205566406,0,Gambo
19.0,10.0,17.5,11.5,0.5263157617728547,0.16666668646232086,-16.0,-16.0,938.7248398387127,5,0.006993006983226564,2,715.0,0.0027972027932906254,0.1250905590634426,10.0,6.5,111.06334686279297,0,Gambo
30.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,1008.6644053639037,6,0.007915567271879198,1,758.0,0.0013192612119798666,0.0,0.0,0.0,116.95304870605469,0,Gambo
29.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,952.4742368633879,4,0.005578800550099302,1,717.0,0.0013947001375248255,0.0,0.0,0.0,-16.325733184814453,0,Gambo
30.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,1058.6583399736867,5,0.006393861884406826,1,782.0,0.0012787723768813652,0.0,0.0,0.0,102.40508270263672,0,Gambo
30.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,1136.5991054326425,8,0.011560693624912292,1,692.0,0.0014450867031140366,0.0,0.0,0.0,125.1983871459961,0,Gambo
18.0,12.0,19.0,11.0,0.6666666296296316,0.16666657222224018,-19.0,-19.0,1041.6187129777682,6,0.008230452663607061,2,729.0,0.0027434842212023538,0.09902981475978151,12.0,5.5,71.28480529785156,0,Gambo
30.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,906.5911419534107,4,0.004860267308796759,1,823.0,0.0012150668271991897,0.0,0.0,0.0,34.356204986572266,0,Gambo
28.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,993.5472861368196,7,0.010638297856172799,1,658.0,0.0015197568365961141,0.0,0.0,0.0,43.257347106933594,0,Gambo
19.5,10.5,20.0,10.0,0.5384615108481277,0.055555510493833504,-22.0,-22.0,1076.5747479466543,5,0.006887052332111498,2,726.0,0.002754820932844599,0.0051199223174100824,10.5,4.0,-11.030519485473633,0,Gambo
30.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,1098.5303769975123,7,0.009383378003507536,1,746.0,0.001340482571929648,0.0,0.0,0.0,128.87611389160156,0,Gambo
30.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,1132.5971821088926,7,0.009222661384423372,1,759.0,0.0013175230549176244,0.0,0.0,0.0,-34.35342025756836,0,Gambo
30.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,1368.529367502276,8,0.010958904094576843,1,730.0,0.0013698630118221054,0.0,0.0,0.0,0.7246123552322388,0,Gambo
21.5,7.5,18.5,10.5,0.34883719307733985,0.21428571745249736,-23.0,-23.0,1167.567479752496,7,0.010638297856172799,2,658.0,0.0030395136731922283,0.02082944395261161,7.5,3.0,129.6767578125,0,Gambo
30.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,935.7749503207502,4,0.004962779150170249,1,806.0,0.0012406947875425623,0.0,0.0,0.0,121.2577896118164,0,Gambo
17.5,11.5,17.5,11.5,0.6571428195918388,6.60919407535765e-08,-15.0,-15.0,1037.601266188536,5,0.007122507112361101,2,702.0,0.0028490028449444406,0.02286559463591362,11.5,7.0,-35.709693908691406,0,Gambo
29.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,1071.6024685351774,7,0.010248901888361783,1,683.0,0.0014641288411945405,0.0,0.0,0.0,92.56918334960938,0,Gambo
29.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,994.5791936205217,7,0.0101892285150084,1,687.0,0.0014556040735726288,0.0,0.0,0.0,29.028987884521484,0,Gambo
29.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,1048.605931939262,7,0.011041009446307556,1,634.0,0.0015772870637582224,0.0,0.0,0.0,120.00577545166016,0,Gambo
30.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,1000.6345360386368,5,0.006527415135081704,1,766.0,0.0013054830270163406,0.0,0.0,0.0,121.68457794189453,0,Gambo
30.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,1006.6575208216325,6,0.007832898162098045,1,766.0,0.0013054830270163406,0.0,0.0,0.0,75.14532470703125,0,Gambo
29.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,1080.4985734329853,6,0.008902077138127481,1,674.0,0.001483679523021247,0.0,0.0,0.0,-41.510536193847656,0,Gambo
17.5,11.5,17.5,11.5,0.6571428195918388,6.60919407535765e-08,-20.0,-20.0,1035.622366839484,6,0.008888888875720164,2,675.0,0.002962962958573388,0.08626893118155418,11.5,4.5,128.20138549804688,0,Gambo
28.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,1034.5743880697464,7,0.010510510494728963,1,666.0,0.0015015014992469948,0.0,0.0,0.0,134.07644653320312,0,Gambo
30.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,1097.5132130201039,5,0.006793478251639296,1,736.0,0.001358695650327859,0.0,0.0,0.0,7.667494773864746,0,Gambo
30.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,1135.5541197136295,6,0.008086253358374321,1,742.0,0.001347708893062387,0.0,0.0,0.0,115.37318420410156,0,Gambo
29.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,908.4516592951713,5,0.006830601083564753,1,732.0,0.0013661202167129505,0.0,0.0,0.0,37.886112213134766,0,Gambo
17.5,11.5,17.5,11.5,0.6571428195918388,6.60919407535765e-08,-15.0,-15.0,1117.584443065596,6,0.009724473241937644,2,617.0,0.0032414910806458815,0.10547503423050414,11.5,7.0,122.40423583984375,0,Gambo
30.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,1060.5702443605594,6,0.007832898162098045,1,766.0,0.0013054830270163406,0.0,0.0,0.0,-41.79869079589844,0,Gambo
